Local time,Open,High,Low,Close,Volume
17.08.2020 15:55:00.000 GMT+0530,1.18542,1.18570,1.18517,1.18525,768960006.714
17.08.2020 16:00:00.000 GMT+0530,1.18526,1.18534,1.18437,1.18440,1125360000.6104
17.08.2020 16:05:00.000 GMT+0530,1.18440,1.18480,1.18435,1.18480,1265139999.3895998
17.08.2020 16:10:00.000 GMT+0530,1.18478,1.18508,1.18465,1.18505,994050003.0517001
17.08.2020 16:15:00.000 GMT+0530,1.18506,1.18570,1.18501,1.18566,4894780075.0732
17.08.2020 16:20:00.000 GMT+0530,1.18567,1.18574,1.18536,1.18559,1259309997.5586
17.08.2020 16:25:00.000 GMT+0530,1.18558,1.18570,1.18482,1.18508,1444490020.7519
17.08.2020 16:30:00.000 GMT+0530,1.18510,1.18528,1.18478,1.18523,1388720008.85
17.08.2020 16:35:00.000 GMT+0530,1.18522,1.18525,1.18469,1.18471,884960006.7138
17.08.2020 16:40:00.000 GMT+0530,1.18470,1.18484,1.18414,1.18425,1090509994.5068
17.08.2020 16:45:00.000 GMT+0530,1.18427,1.18427,1.18379,1.18379,1273919967.6514
17.08.2020 16:50:00.000 GMT+0530,1.18379,1.18393,1.18342,1.18380,1224339965.8204
17.08.2020 16:55:00.000 GMT+0530,1.18380,1.18441,1.18379,1.18431,1241279998.7793
17.08.2020 17:00:00.000 GMT+0530,1.18431,1.18445,1.18408,1.18443,1826550003.0518
17.08.2020 17:05:00.000 GMT+0530,1.18443,1.18510,1.18437,1.18507,1186580017.0899
17.08.2020 17:10:00.000 GMT+0530,1.18507,1.18533,1.18495,1.18506,1267869979.8585
17.08.2020 17:15:00.000 GMT+0530,1.18509,1.18517,1.18478,1.18513,1139460006.7139
17.08.2020 17:20:00.000 GMT+0530,1.18515,1.18550,1.18495,1.18536,1257450012.2071002
17.08.2020 17:25:00.000 GMT+0530,1.18537,1.18579,1.18537,1.18566,1209669975.2808
17.08.2020 17:30:00.000 GMT+0530,1.18565,1.18575,1.18490,1.18501,1314510009.7656
17.08.2020 17:35:00.000 GMT+0530,1.18501,1.18540,1.18500,1.18521,1168249969.4824
17.08.2020 17:40:00.000 GMT+0530,1.18521,1.18529,1.18488,1.18529,1119770004.2724998
17.08.2020 17:45:00.000 GMT+0530,1.18529,1.18570,1.18524,1.18563,1683959991.4551
17.08.2020 17:50:00.000 GMT+0530,1.18563,1.18574,1.18538,1.18566,1022790008.5449
17.08.2020 17:55:00.000 GMT+0530,1.18567,1.18588,1.18551,1.18561,1275540023.8036
17.08.2020 18:00:00.000 GMT+0530,1.18561,1.18621,1.18550,1.18610,1440149993.8964999
17.08.2020 18:05:00.000 GMT+0530,1.18610,1.18640,1.18596,1.18607,993570007.3242999
17.08.2020 18:10:00.000 GMT+0530,1.18607,1.18634,1.18593,1.18631,1024339996.3378
17.08.2020 18:15:00.000 GMT+0530,1.18632,1.18635,1.18573,1.18582,758809997.5587
17.08.2020 18:20:00.000 GMT+0530,1.18583,1.18592,1.18537,1.18544,2514049934.3873
17.08.2020 18:25:00.000 GMT+0530,1.18541,1.18606,1.18541,1.18572,864369995.1171999
17.08.2020 18:30:00.000 GMT+0530,1.18573,1.18577,1.18538,1.18549,1316679992.6757998
17.08.2020 18:35:00.000 GMT+0530,1.18546,1.18566,1.18533,1.18536,1293550003.0516999
17.08.2020 18:40:00.000 GMT+0530,1.18536,1.18542,1.18517,1.18533,710910018.9208999
17.08.2020 18:45:00.000 GMT+0530,1.18532,1.18585,1.18528,1.18570,1065830001.831
17.08.2020 18:50:00.000 GMT+0530,1.18571,1.18571,1.18535,1.18545,659240005.4932
17.08.2020 18:55:00.000 GMT+0530,1.18549,1.18593,1.18535,1.18577,1159560012.8173
17.08.2020 19:00:00.000 GMT+0530,1.18577,1.18707,1.18554,1.18703,1724250000
17.08.2020 19:05:00.000 GMT+0530,1.18705,1.18740,1.18659,1.18725,4133909973.1445
17.08.2020 19:10:00.000 GMT+0530,1.18726,1.18768,1.18724,1.18767,1975690032.9589
17.08.2020 19:15:00.000 GMT+0530,1.18769,1.18796,1.18725,1.18765,3395210113.5253997
17.08.2020 19:20:00.000 GMT+0530,1.18765,1.18813,1.18754,1.18757,1345319992.0654001
17.08.2020 19:25:00.000 GMT+0530,1.18758,1.18761,1.18725,1.18736,1182640007.0189998
17.08.2020 19:30:00.000 GMT+0530,1.18733,1.18769,1.18733,1.18745,2424580032.3486
17.08.2020 19:35:00.000 GMT+0530,1.18744,1.18788,1.18738,1.18785,930879989.6240001
17.08.2020 19:40:00.000 GMT+0530,1.18784,1.18784,1.18722,1.18740,1567070007.3242002
17.08.2020 19:45:00.000 GMT+0530,1.18738,1.18760,1.18711,1.18717,1025930015.564
17.08.2020 19:50:00.000 GMT+0530,1.18719,1.18772,1.18708,1.18729,1130760002.1363
17.08.2020 19:55:00.000 GMT+0530,1.18730,1.18749,1.18712,1.18735,1157490005.4932
17.08.2020 20:00:00.000 GMT+0530,1.18736,1.18802,1.18718,1.18797,1164499999.9999
17.08.2020 20:05:00.000 GMT+0530,1.18798,1.18811,1.18745,1.18746,2041319961.5478
17.08.2020 20:10:00.000 GMT+0530,1.18747,1.18778,1.18719,1.18733,1307800018.3104
17.08.2020 20:15:00.000 GMT+0530,1.18732,1.18764,1.18685,1.18697,2376510009.7656
17.08.2020 20:20:00.000 GMT+0530,1.18697,1.18702,1.18639,1.18650,2054849975.5860002
17.08.2020 20:25:00.000 GMT+0530,1.18650,1.18686,1.18626,1.18680,2786699981.6895
17.08.2020 20:30:00.000 GMT+0530,1.18678,1.18698,1.18631,1.18665,1855449996.9483001
17.08.2020 20:35:00.000 GMT+0530,1.18664,1.18668,1.18623,1.18634,1340400009.1552
17.08.2020 20:40:00.000 GMT+0530,1.18634,1.18670,1.18634,1.18667,1508880004.8827999
17.08.2020 20:45:00.000 GMT+0530,1.18666,1.18703,1.18653,1.18696,1209919998.169
17.08.2020 20:50:00.000 GMT+0530,1.18697,1.18697,1.18646,1.18651,1291969985.9618
17.08.2020 20:55:00.000 GMT+0530,1.18652,1.18683,1.18647,1.18666,676720016.4794999
17.08.2020 21:00:00.000 GMT+0530,1.18667,1.18680,1.18638,1.18645,1147800003.0516999
17.08.2020 21:05:00.000 GMT+0530,1.18644,1.18697,1.18642,1.18654,4457880081.176801
17.08.2020 21:10:00.000 GMT+0530,1.18653,1.18689,1.18644,1.18682,947720001.2207
17.08.2020 21:15:00.000 GMT+0530,1.18683,1.18701,1.18672,1.18695,980550010.6811999
17.08.2020 21:20:00.000 GMT+0530,1.18696,1.18697,1.18659,1.18687,5117590076.4466
17.08.2020 21:25:00.000 GMT+0530,1.18684,1.18702,1.18681,1.18690,1052720027.9235001
17.08.2020 21:30:00.000 GMT+0530,1.18690,1.18695,1.18655,1.18662,803180007.9346001
17.08.2020 21:35:00.000 GMT+0530,1.18660,1.18663,1.18642,1.18656,704880012.5122
17.08.2020 21:40:00.000 GMT+0530,1.18656,1.18660,1.18643,1.18653,501969985.9619
17.08.2020 21:45:00.000 GMT+0530,1.18653,1.18654,1.18607,1.18608,516169994.3543
17.08.2020 21:50:00.000 GMT+0530,1.18607,1.18612,1.18573,1.18585,921819992.0653
17.08.2020 21:55:00.000 GMT+0530,1.18585,1.18612,1.18571,1.18580,523010002.13619995
17.08.2020 22:00:00.000 GMT+0530,1.18582,1.18598,1.18575,1.18576,889560012.8173
17.08.2020 22:05:00.000 GMT+0530,1.18577,1.18612,1.18576,1.18601,648810009.0027
17.08.2020 22:10:00.000 GMT+0530,1.18602,1.18623,1.18598,1.18621,445129997.25339997
17.08.2020 22:15:00.000 GMT+0530,1.18622,1.18663,1.18620,1.18661,10875879760.7422
17.08.2020 22:20:00.000 GMT+0530,1.18663,1.18691,1.18663,1.18678,592870002.7465
17.08.2020 22:25:00.000 GMT+0530,1.18678,1.18690,1.18672,1.18680,508819999.69479996
17.08.2020 22:30:00.000 GMT+0530,1.18681,1.18698,1.18652,1.18690,696499992.3706
17.08.2020 22:35:00.000 GMT+0530,1.18690,1.18693,1.18660,1.18670,409440010.0708
17.08.2020 22:40:00.000 GMT+0530,1.18670,1.18681,1.18664,1.18675,360100000.3814
17.08.2020 22:45:00.000 GMT+0530,1.18675,1.18690,1.18672,1.18675,327010002.13619995
17.08.2020 22:50:00.000 GMT+0530,1.18675,1.18695,1.18674,1.18692,551580009.4604
17.08.2020 22:55:00.000 GMT+0530,1.18691,1.18709,1.18687,1.18708,790459991.455
17.08.2020 23:00:00.000 GMT+0530,1.18707,1.18716,1.18698,1.18711,362129993.4386
17.08.2020 23:05:00.000 GMT+0530,1.18710,1.18710,1.18675,1.18681,349529998.7793
17.08.2020 23:10:00.000 GMT+0530,1.18681,1.18691,1.18670,1.18690,379300006.8665
17.08.2020 23:15:00.000 GMT+0530,1.18690,1.18692,1.18676,1.18689,390319999.6948001
17.08.2020 23:20:00.000 GMT+0530,1.18690,1.18690,1.18653,1.18656,393160003.6623
17.08.2020 23:25:00.000 GMT+0530,1.18654,1.18667,1.18642,1.18642,347449996.9483
17.08.2020 23:30:00.000 GMT+0530,1.18643,1.18659,1.18625,1.18640,563219993.5913
17.08.2020 23:35:00.000 GMT+0530,1.18640,1.18645,1.18625,1.18641,542389999.3896999
17.08.2020 23:40:00.000 GMT+0530,1.18641,1.18659,1.18635,1.18651,510729995.72749996
17.08.2020 23:45:00.000 GMT+0530,1.18649,1.18650,1.18610,1.18610,397569999.6949
17.08.2020 23:50:00.000 GMT+0530,1.18609,1.18644,1.18605,1.18632,801379997.2534
17.08.2020 23:55:00.000 GMT+0530,1.18630,1.18645,1.18624,1.18631,645039993.2861
18.08.2020 00:00:00.000 GMT+0530,1.18631,1.18650,1.18625,1.18650,368180000.30520004
18.08.2020 00:05:00.000 GMT+0530,1.18650,1.18665,1.18649,1.18661,306330001.8311
18.08.2020 00:10:00.000 GMT+0530,1.18658,1.18663,1.18646,1.18660,389440006.25609994
18.08.2020 00:15:00.000 GMT+0530,1.18659,1.18670,1.18647,1.18661,398729999.54230005
18.08.2020 00:20:00.000 GMT+0530,1.18660,1.18661,1.18636,1.18643,355159992.21800005
18.08.2020 00:25:00.000 GMT+0530,1.18643,1.18672,1.18641,1.18662,583320011.1389
18.08.2020 00:30:00.000 GMT+0530,1.18660,1.18684,1.18647,1.18683,613150009.1553
18.08.2020 00:35:00.000 GMT+0530,1.18682,1.18700,1.18676,1.18694,549390007.0189999
18.08.2020 00:40:00.000 GMT+0530,1.18694,1.18700,1.18685,1.18700,355549995.4223
18.08.2020 00:45:00.000 GMT+0530,1.18699,1.18700,1.18687,1.18696,240270000.45769998
18.08.2020 00:50:00.000 GMT+0530,1.18697,1.18697,1.18681,1.18686,323589998.2453
18.08.2020 00:55:00.000 GMT+0530,1.18686,1.18696,1.18685,1.18685,142509999.0368
18.08.2020 01:00:00.000 GMT+0530,1.18683,1.18685,1.18639,1.18646,220740001.6785
18.08.2020 01:05:00.000 GMT+0530,1.18645,1.18675,1.18645,1.18675,218039998.05449998
18.08.2020 01:10:00.000 GMT+0530,1.18675,1.18692,1.18675,1.18686,316259998.3214
18.08.2020 01:15:00.000 GMT+0530,1.18686,1.18720,1.18684,1.18714,456730010.98620003
18.08.2020 01:20:00.000 GMT+0530,1.18712,1.18723,1.18707,1.18721,246770002.36519998
18.08.2020 01:25:00.000 GMT+0530,1.18721,1.18724,1.18703,1.18714,444149997.7112
18.08.2020 01:30:00.000 GMT+0530,1.18716,1.18729,1.18706,1.18708,304780000.6868
18.08.2020 01:35:00.000 GMT+0530,1.18708,1.18731,1.18705,1.18705,152550001.1446
18.08.2020 01:40:00.000 GMT+0530,1.18704,1.18716,1.18699,1.18709,214899997.7111
18.08.2020 01:45:00.000 GMT+0530,1.18708,1.18710,1.18702,1.18705,172949998.85560003
18.08.2020 01:50:00.000 GMT+0530,1.18707,1.18726,1.18707,1.18726,103640001.29699999
18.08.2020 01:55:00.000 GMT+0530,1.18727,1.18736,1.18721,1.18730,171810001.3732
18.08.2020 02:00:00.000 GMT+0530,1.18731,1.18732,1.18722,1.18724,104119996.7861
18.08.2020 02:05:00.000 GMT+0530,1.18724,1.18737,1.18722,1.18737,156680000.3052
18.08.2020 02:10:00.000 GMT+0530,1.18733,1.18742,1.18731,1.18739,104879999.39909998
18.08.2020 02:15:00.000 GMT+0530,1.18741,1.18742,1.18731,1.18731,106370000.8392
18.08.2020 02:20:00.000 GMT+0530,1.18729,1.18735,1.18725,1.18725,74050000.1907
18.08.2020 02:25:00.000 GMT+0530,1.18726,1.18729,1.18699,1.18711,117342001.9149
18.08.2020 02:30:00.000 GMT+0530,1.18712,1.18733,1.18702,1.18704,92429998.8747
18.08.2020 02:35:00.000 GMT+0530,1.18710,1.18754,1.18699,1.18730,90910001.75479999
18.08.2020 02:40:00.000 GMT+0530,1.18733,1.18740,1.18671,1.18692,225359997.7493
18.08.2020 02:45:00.000 GMT+0530,1.18692,1.18732,1.18692,1.18731,207619997.9782
18.08.2020 02:50:00.000 GMT+0530,1.18732,1.18767,1.18720,1.18731,130460002.89929998
18.08.2020 02:55:00.000 GMT+0530,1.18731,1.18737,1.18726,1.18734,15769999.9809
18.08.2020 03:00:00.000 GMT+0530,1.18734,1.18734,1.18733,1.18734,24000000
18.08.2020 03:05:00.000 GMT+0530,1.18734,1.18744,1.18734,1.18734,51739999.7711
18.08.2020 03:10:00.000 GMT+0530,1.18735,1.18744,1.18734,1.18735,129739997.8638
18.08.2020 03:15:00.000 GMT+0530,1.18736,1.18771,1.18715,1.18720,74199999.80919999
18.08.2020 03:20:00.000 GMT+0530,1.18723,1.18762,1.18716,1.18756,89579998.97
18.08.2020 03:25:00.000 GMT+0530,1.18755,1.18757,1.18745,1.18752,12000000
18.08.2020 03:30:00.000 GMT+0530,1.18738,1.18738,1.18717,1.18736,319274993.8965
18.08.2020 03:35:00.000 GMT+0530,1.18736,1.18736,1.18713,1.18715,137450000.763
18.08.2020 03:40:00.000 GMT+0530,1.18716,1.18716,1.18703,1.18703,220560001.37319997
18.08.2020 03:45:00.000 GMT+0530,1.18704,1.18710,1.18701,1.18701,106880000.5913
18.08.2020 03:50:00.000 GMT+0530,1.18700,1.18721,1.18690,1.18720,338880001.0682
18.08.2020 03:55:00.000 GMT+0530,1.18722,1.18722,1.18715,1.18721,60380000.1145
18.08.2020 04:00:00.000 GMT+0530,1.18720,1.18732,1.18720,1.18722,145660001.7547
18.08.2020 04:05:00.000 GMT+0530,1.18724,1.18733,1.18721,1.18723,47459999.7997
18.08.2020 04:10:00.000 GMT+0530,1.18722,1.18730,1.18712,1.18712,129279998.77939999
18.08.2020 04:15:00.000 GMT+0530,1.18709,1.18714,1.18704,1.18713,110530000.6867
18.08.2020 04:20:00.000 GMT+0530,1.18712,1.18726,1.18709,1.18723,183690000.5341
18.08.2020 04:25:00.000 GMT+0530,1.18723,1.18738,1.18723,1.18730,130180001.2588
18.08.2020 04:30:00.000 GMT+0530,1.18731,1.18731,1.18715,1.18726,267659996.03260002
18.08.2020 04:35:00.000 GMT+0530,1.18726,1.18751,1.18720,1.18745,192999998.09260002
18.08.2020 04:40:00.000 GMT+0530,1.18745,1.18757,1.18737,1.18752,239220001.2206
18.08.2020 04:45:00.000 GMT+0530,1.18751,1.18757,1.18743,1.18753,264340002.06
18.08.2020 04:50:00.000 GMT+0530,1.18754,1.18756,1.18746,1.18752,341360006.3323
18.08.2020 04:55:00.000 GMT+0530,1.18751,1.18752,1.18744,1.18750,237789997.1009
18.08.2020 05:00:00.000 GMT+0530,1.18751,1.18751,1.18745,1.18751,182880000.1144
18.08.2020 05:05:00.000 GMT+0530,1.18748,1.18754,1.18743,1.18746,270349998.4741
18.08.2020 05:10:00.000 GMT+0530,1.18747,1.18755,1.18745,1.18755,185829999.92359996
18.08.2020 05:15:00.000 GMT+0530,1.18755,1.18757,1.18753,1.18757,147579998.01630002
18.08.2020 05:20:00.000 GMT+0530,1.18757,1.18757,1.18753,1.18756,78960001.2302
18.08.2020 05:25:00.000 GMT+0530,1.18756,1.18756,1.18746,1.18750,107220001.2207
18.08.2020 05:30:00.000 GMT+0530,1.18749,1.18789,1.18744,1.18788,408539993.2861
18.08.2020 05:35:00.000 GMT+0530,1.18789,1.18813,1.18785,1.18787,515760005.95089996
18.08.2020 05:40:00.000 GMT+0530,1.18787,1.18796,1.18783,1.18785,524620006.56130004
18.08.2020 05:45:00.000 GMT+0530,1.18787,1.18790,1.18754,1.18762,772590011.5965998
18.08.2020 05:50:00.000 GMT+0530,1.18763,1.18774,1.18751,1.18774,336210002.8992
18.08.2020 05:55:00.000 GMT+0530,1.18774,1.18807,1.18771,1.18795,606739990.2343999
18.08.2020 06:00:00.000 GMT+0530,1.18795,1.18799,1.18759,1.18766,576619987.4877999
18.08.2020 06:05:00.000 GMT+0530,1.18767,1.18796,1.18752,1.18794,4889139900.2076
18.08.2020 06:10:00.000 GMT+0530,1.18794,1.18830,1.18788,1.18823,675829994.2017
18.08.2020 06:15:00.000 GMT+0530,1.18823,1.18885,1.18821,1.18880,792629997.2534
18.08.2020 06:20:00.000 GMT+0530,1.18881,1.18920,1.18874,1.18887,1118070022.5829
18.08.2020 06:25:00.000 GMT+0530,1.18888,1.18912,1.18863,1.18910,745219993.5913
18.08.2020 06:30:00.000 GMT+0530,1.18908,1.18911,1.18878,1.18901,679789993.286
18.08.2020 06:35:00.000 GMT+0530,1.18902,1.18944,1.18895,1.18940,868930007.9346
18.08.2020 06:40:00.000 GMT+0530,1.18940,1.18960,1.18933,1.18957,715639999.3896
18.08.2020 06:45:00.000 GMT+0530,1.18957,1.18969,1.18941,1.18942,731160003.6621
18.08.2020 06:50:00.000 GMT+0530,1.18940,1.18940,1.18909,1.18928,596449989.3189
18.08.2020 06:55:00.000 GMT+0530,1.18928,1.18928,1.18884,1.18890,539670005.7984
18.08.2020 07:00:00.000 GMT+0530,1.18892,1.18915,1.18873,1.18884,1532630004.8828
18.08.2020 07:05:00.000 GMT+0530,1.18880,1.18880,1.18841,1.18851,743500000.0000999
18.08.2020 07:10:00.000 GMT+0530,1.18850,1.18883,1.18835,1.18861,1018060028.0762
18.08.2020 07:15:00.000 GMT+0530,1.18860,1.18893,1.18858,1.18882,1010040008.5450001
18.08.2020 07:20:00.000 GMT+0530,1.18883,1.18897,1.18864,1.18885,835250000.0000001
18.08.2020 07:25:00.000 GMT+0530,1.18882,1.18934,1.18876,1.18898,899480010.9863001
18.08.2020 07:30:00.000 GMT+0530,1.18897,1.18917,1.18881,1.18885,839529998.7794
18.08.2020 07:35:00.000 GMT+0530,1.18887,1.18904,1.18867,1.18883,609260009.7658
18.08.2020 07:40:00.000 GMT+0530,1.18884,1.18907,1.18881,1.18905,694369995.1172
18.08.2020 07:45:00.000 GMT+0530,1.18905,1.18922,1.18898,1.18916,597629997.2534
18.08.2020 07:50:00.000 GMT+0530,1.18916,1.18949,1.18911,1.18931,753169990.5395
18.08.2020 07:55:00.000 GMT+0530,1.18930,1.18950,1.18925,1.18939,651909996.0328
18.08.2020 08:00:00.000 GMT+0530,1.18939,1.18939,1.18910,1.18921,531500000.00009996
18.08.2020 08:05:00.000 GMT+0530,1.18921,1.18929,1.18909,1.18909,611780002.594
18.08.2020 08:10:00.000 GMT+0530,1.18910,1.18923,1.18903,1.18921,307050003.05179995
18.08.2020 08:15:00.000 GMT+0530,1.18920,1.18920,1.18883,1.18907,508800003.0518
18.08.2020 08:20:00.000 GMT+0530,1.18908,1.18913,1.18878,1.18891,445869995.1171
18.08.2020 08:25:00.000 GMT+0530,1.18889,1.18900,1.18865,1.18894,820369987.4879
18.08.2020 08:30:00.000 GMT+0530,1.18896,1.18905,1.18875,1.18897,752530014.0381
18.08.2020 08:35:00.000 GMT+0530,1.18897,1.18926,1.18894,1.18903,452200008.3923
18.08.2020 08:40:00.000 GMT+0530,1.18903,1.18913,1.18895,1.18906,228089996.33789998
18.08.2020 08:45:00.000 GMT+0530,1.18906,1.18924,1.18904,1.18923,323539999.0082
18.08.2020 08:50:00.000 GMT+0530,1.18924,1.18926,1.18895,1.18895,365469989.7765
18.08.2020 08:55:00.000 GMT+0530,1.18894,1.18901,1.18879,1.18887,563819992.0653999
18.08.2020 09:00:00.000 GMT+0530,1.18888,1.18892,1.18868,1.18870,641609992.9809
18.08.2020 09:05:00.000 GMT+0530,1.18871,1.18878,1.18861,1.18873,375399997.7112
18.08.2020 09:10:00.000 GMT+0530,1.18872,1.18879,1.18863,1.18864,333369989.3952
18.08.2020 09:15:00.000 GMT+0530,1.18863,1.18887,1.18860,1.18881,345400005.34050006
18.08.2020 09:20:00.000 GMT+0530,1.18882,1.18885,1.18870,1.18870,313200002.6703
18.08.2020 09:25:00.000 GMT+0530,1.18872,1.18875,1.18857,1.18861,291280000.6867
18.08.2020 09:30:00.000 GMT+0530,1.18863,1.18901,1.18862,1.18891,610380004.8827
18.08.2020 09:35:00.000 GMT+0530,1.18890,1.18900,1.18887,1.18888,235929996.49050003
18.08.2020 09:40:00.000 GMT+0530,1.18887,1.18895,1.18874,1.18894,333449998.8556
18.08.2020 09:45:00.000 GMT+0530,1.18894,1.18903,1.18891,1.18903,226770000.45779997
18.08.2020 09:50:00.000 GMT+0530,1.18904,1.18938,1.18897,1.18937,486820007.32420003
18.08.2020 09:55:00.000 GMT+0530,1.18939,1.18954,1.18922,1.18933,566990005.4930999
18.08.2020 10:00:00.000 GMT+0530,1.18934,1.18939,1.18920,1.18931,602129989.624
18.08.2020 10:05:00.000 GMT+0530,1.18931,1.18941,1.18931,1.18931,430429996.4905
18.08.2020 10:10:00.000 GMT+0530,1.18931,1.18946,1.18931,1.18940,451000001.9074
18.08.2020 10:15:00.000 GMT+0530,1.18940,1.18948,1.18940,1.18942,239690004.34890002
18.08.2020 10:20:00.000 GMT+0530,1.18941,1.18945,1.18919,1.18930,228859996.79569998
18.08.2020 10:25:00.000 GMT+0530,1.18929,1.18934,1.18907,1.18921,536690002.44139993
18.08.2020 10:30:00.000 GMT+0530,1.18924,1.18938,1.18905,1.18923,512690006.2561
18.08.2020 10:35:00.000 GMT+0530,1.18924,1.18925,1.18900,1.18908,442799995.4223
18.08.2020 10:40:00.000 GMT+0530,1.18908,1.18915,1.18891,1.18911,406990005.4932
18.08.2020 10:45:00.000 GMT+0530,1.18911,1.18938,1.18902,1.18936,307090000.15250003
18.08.2020 10:50:00.000 GMT+0530,1.18938,1.18944,1.18932,1.18934,419190000.534
18.08.2020 10:55:00.000 GMT+0530,1.18932,1.18934,1.18927,1.18934,194369997.02449998
18.08.2020 11:00:00.000 GMT+0530,1.18933,1.18946,1.18930,1.18942,254320001.60219997
18.08.2020 11:05:00.000 GMT+0530,1.18943,1.18943,1.18930,1.18937,237120002.7466
18.08.2020 11:10:00.000 GMT+0530,1.18938,1.18949,1.18927,1.18929,308109996.7957
18.08.2020 11:15:00.000 GMT+0530,1.18928,1.18952,1.18928,1.18948,570320007.3242
18.08.2020 11:20:00.000 GMT+0530,1.18947,1.18957,1.18918,1.18921,343570007.32430005
18.08.2020 11:25:00.000 GMT+0530,1.18920,1.18932,1.18915,1.18924,561710006.7139
18.08.2020 11:30:00.000 GMT+0530,1.18924,1.18959,1.18919,1.18958,607650001.5258
18.08.2020 11:35:00.000 GMT+0530,1.18960,1.18975,1.18913,1.18915,12537930152.8931
18.08.2020 11:40:00.000 GMT+0530,1.18916,1.18926,1.18886,1.18906,718970008.8502
18.08.2020 11:45:00.000 GMT+0530,1.18906,1.18934,1.18901,1.18929,568829994.2017
18.08.2020 11:50:00.000 GMT+0530,1.18931,1.18970,1.18931,1.18949,806210006.7138001
18.08.2020 11:55:00.000 GMT+0530,1.18950,1.18955,1.18909,1.18949,816900001.5259
18.08.2020 12:00:00.000 GMT+0530,1.18949,1.19003,1.18933,1.19000,1071010009.7656
18.08.2020 12:05:00.000 GMT+0530,1.19000,1.19043,1.18999,1.19012,1265089996.3379
18.08.2020 12:10:00.000 GMT+0530,1.19013,1.19018,1.18907,1.18941,1594460006.7138
18.08.2020 12:15:00.000 GMT+0530,1.18941,1.18958,1.18934,1.18937,632789993.2861
18.08.2020 12:20:00.000 GMT+0530,1.18938,1.18971,1.18934,1.18956,683149986.2672
18.08.2020 12:25:00.000 GMT+0530,1.18956,1.18956,1.18837,1.18859,1387649978.6376998
18.08.2020 12:30:00.000 GMT+0530,1.18855,1.18885,1.18828,1.18873,2007180023.1934
18.08.2020 12:35:00.000 GMT+0530,1.18872,1.18994,1.18864,1.18951,1865750030.5176
18.08.2020 12:40:00.000 GMT+0530,1.18949,1.19060,1.18944,1.18999,1703640045.166
18.08.2020 12:45:00.000 GMT+0530,1.19001,1.19030,1.18963,1.19005,3943179992.6758003
18.08.2020 12:50:00.000 GMT+0530,1.19005,1.19041,1.18952,1.18971,1825929992.6757998
18.08.2020 12:55:00.000 GMT+0530,1.18970,1.18971,1.18866,1.18938,1617899993.8964999
18.08.2020 13:00:00.000 GMT+0530,1.18934,1.18956,1.18896,1.18910,3757600021.3623
18.08.2020 13:05:00.000 GMT+0530,1.18909,1.18962,1.18898,1.18962,1390499984.7412999
18.08.2020 13:10:00.000 GMT+0530,1.18963,1.19038,1.18937,1.19016,1984009994.5069
18.08.2020 13:15:00.000 GMT+0530,1.19017,1.19031,1.18975,1.18996,1374629974.3653
18.08.2020 13:20:00.000 GMT+0530,1.18994,1.18998,1.18884,1.18933,1491220031.7382
18.08.2020 13:25:00.000 GMT+0530,1.18933,1.18977,1.18913,1.18935,2123050018.3105
18.08.2020 13:30:00.000 GMT+0530,1.18934,1.18950,1.18879,1.18889,1902589965.8204
18.08.2020 13:35:00.000 GMT+0530,1.18890,1.18931,1.18887,1.18926,1237150009.1553001
18.08.2020 13:40:00.000 GMT+0530,1.18927,1.18936,1.18885,1.18929,947629989.6241001
18.08.2020 13:45:00.000 GMT+0530,1.18930,1.18941,1.18890,1.18911,1277190002.4415
18.08.2020 13:50:00.000 GMT+0530,1.18912,1.18972,1.18905,1.18963,1875440002.4414
18.08.2020 13:55:00.000 GMT+0530,1.18964,1.18978,1.18863,1.18930,1707880004.8827999
18.08.2020 14:00:00.000 GMT+0530,1.18930,1.18993,1.18917,1.18953,1285960021.9726
18.08.2020 14:05:00.000 GMT+0530,1.18953,1.19010,1.18939,1.19009,1532950027.4657
18.08.2020 14:10:00.000 GMT+0530,1.19010,1.19038,1.18982,1.19032,1693399993.8965
18.08.2020 14:15:00.000 GMT+0530,1.19033,1.19084,1.19029,1.19052,1701589996.3379002
18.08.2020 14:20:00.000 GMT+0530,1.19052,1.19128,1.19001,1.19123,2606329956.0547
18.08.2020 14:25:00.000 GMT+0530,1.19122,1.19154,1.19082,1.19106,3668230010.9864
18.08.2020 14:30:00.000 GMT+0530,1.19106,1.19128,1.19063,1.19077,1456449996.9483
18.08.2020 14:35:00.000 GMT+0530,1.19074,1.19120,1.19065,1.19102,1778269989.0136998
18.08.2020 14:40:00.000 GMT+0530,1.19100,1.19101,1.19055,1.19087,1408929992.6757
18.08.2020 14:45:00.000 GMT+0530,1.19088,1.19099,1.19057,1.19072,1247110015.8692002
18.08.2020 14:50:00.000 GMT+0530,1.19073,1.19122,1.19061,1.19062,1320530014.0381
18.08.2020 14:55:00.000 GMT+0530,1.19061,1.19082,1.19026,1.19059,3604119888.3056006
18.08.2020 15:00:00.000 GMT+0530,1.19058,1.19083,1.19027,1.19070,1292029983.5205
18.08.2020 15:05:00.000 GMT+0530,1.19070,1.19100,1.19051,1.19052,1007309997.5586
18.08.2020 15:10:00.000 GMT+0530,1.19051,1.19085,1.19033,1.19039,1075949996.9483
18.08.2020 15:15:00.000 GMT+0530,1.19038,1.19074,1.19031,1.19065,1211349990.8447
